ts,iso,port,address,kind,name,value,unit,extra,usertag
1758848871.283,2025-09-26 03:07:51,/dev/ttyUSB1,5,measure,fMeasure,20.03411,,235 samples,CO2
1758849171.284,2025-09-26 03:12:51,/dev/ttyUSB1,5,measure,fMeasure,20.09863,,229 samples,CO2
1758849471.483,2025-09-26 03:17:51,/dev/ttyUSB1,5,measure,fMeasure,19.94324,,237 samples,CO2
1758849771.483,2025-09-26 03:22:51,/dev/ttyUSB1,5,measure,fMeasure,20.07702,,229 samples,CO2
1758850071.682,2025-09-26 03:27:51,/dev/ttyUSB1,5,measure,fMeasure,20.33209,,226 samples,CO2
1758850371.683,2025-09-26 03:32:51,/dev/ttyUSB1,5,measure,fMeasure,19.97673,,208 samples,CO2
1758850671.883,2025-09-26 03:37:51,/dev/ttyUSB1,5,measure,fMeasure,19.98644,,262 samples,CO2
1758850971.883,2025-09-26 03:42:51,/dev/ttyUSB1,5,measure,fMeasure,20.16722,,262 samples,CO2
1758851272.082,2025-09-26 03:47:52,/dev/ttyUSB1,5,measure,fMeasure,20.09870,,233 samples,CO2
1758851572.083,2025-09-26 03:52:52,/dev/ttyUSB1,5,measure,fMeasure,20.43834,,233 samples,CO2
1758851872.283,2025-09-26 03:57:52,/dev/ttyUSB1,5,measure,fMeasure,20.11614,,258 samples,CO2
1758852172.283,2025-09-26 04:02:52,/dev/ttyUSB1,5,measure,fMeasure,20.12470,,247 samples,CO2
1758852472.482,2025-09-26 04:07:52,/dev/ttyUSB1,5,measure,fMeasure,19.87182,,278 samples,CO2
1758852772.682,2025-09-26 04:12:52,/dev/ttyUSB1,5,measure,fMeasure,19.87369,,226 samples,CO2
1758853072.683,2025-09-26 04:17:52,/dev/ttyUSB1,5,measure,fMeasure,20.44183,,247 samples,CO2
1758853372.882,2025-09-26 04:22:52,/dev/ttyUSB1,5,measure,fMeasure,19.85866,,238 samples,CO2
1758853672.883,2025-09-26 04:27:52,/dev/ttyUSB1,5,measure,fMeasure,20.12689,,210 samples,CO2
1758853972.883,2025-09-26 04:32:52,/dev/ttyUSB1,5,measure,fMeasure,20.12917,,249 samples,CO2
1758854273.082,2025-09-26 04:37:53,/dev/ttyUSB1,5,measure,fMeasure,19.94576,,239 samples,CO2
1758854573.083,2025-09-26 04:42:53,/dev/ttyUSB1,5,measure,fMeasure,19.90062,,261 samples,CO2
1758854873.083,2025-09-26 04:47:53,/dev/ttyUSB1,5,measure,fMeasure,19.87590,,261 samples,CO2
1758855173.282,2025-09-26 04:52:53,/dev/ttyUSB1,5,measure,fMeasure,20.26012,,234 samples,CO2
1758855473.283,2025-09-26 04:57:53,/dev/ttyUSB1,5,measure,fMeasure,20.21797,,244 samples,CO2
1758855773.483,2025-09-26 05:02:53,/dev/ttyUSB1,5,measure,fMeasure,19.94242,,223 samples,CO2
1758856073.484,2025-09-26 05:07:53,/dev/ttyUSB1,5,measure,fMeasure,19.97533,,258 samples,CO2
1758856373.683,2025-09-26 05:12:53,/dev/ttyUSB1,5,measure,fMeasure,20.13965,,234 samples,CO2
1758856673.883,2025-09-26 05:17:53,/dev/ttyUSB1,5,measure,fMeasure,20.10677,,244 samples,CO2
1758856974.082,2025-09-26 05:22:54,/dev/ttyUSB1,5,measure,fMeasure,20.24109,,245 samples,CO2
1758857274.282,2025-09-26 05:27:54,/dev/ttyUSB1,5,measure,fMeasure,20.17831,,257 samples,CO2
1758857574.483,2025-09-26 05:32:54,/dev/ttyUSB1,5,measure,fMeasure,19.98631,,237 samples,CO2
1758857874.483,2025-09-26 05:37:54,/dev/ttyUSB1,5,measure,fMeasure,19.94056,,220 samples,CO2
1758858174.683,2025-09-26 05:42:54,/dev/ttyUSB1,5,measure,fMeasure,20.02486,,219 samples,CO2
1758858474.683,2025-09-26 05:47:54,/dev/ttyUSB1,5,measure,fMeasure,19.84358,,241 samples,CO2
1758858774.683,2025-09-26 05:52:54,/dev/ttyUSB1,5,measure,fMeasure,20.14169,,227 samples,CO2
1758859074.882,2025-09-26 05:57:54,/dev/ttyUSB1,5,measure,fMeasure,19.88128,,246 samples,CO2
